"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1400000US06001451704","Census Tract 4517.04, Alameda County, California","137857","21733",
"1400000US06001981900","Census Tract 9819, Alameda County, California","167188","105215",
"1400000US06001982000","Census Tract 9820, Alameda County, California","195000","165055",
"1400000US06001982100","Census Tract 9821, Alameda County, California","-","**",
"1400000US06001983200","Census Tract 9832, Alameda County, California","161625","6505",
"1400000US06001990000","Census Tract 9900, Alameda County, California","-","**",
"1400000US06003010000","Census Tract 100, Alpine County, California","85750","23875",
"1400000US06005000101","Census Tract 1.01, Amador County, California","74909","11282",
"1400000US06005000102","Census Tract 1.02, Amador County, California","53250","14270",
"1400000US06005000201","Census Tract 2.01, Amador County, California","66776","25157",
"1400000US06005000202","Census Tract 2.02, Amador County, California","51250","15320",
"1400000US06005000301","Census Tract 3.01, Amador County, California","90500","20381",
"1400000US06005000303","Census Tract 3.03, Amador County, California","58958","18151",
"1400000US06005000304","Census Tract 3.04, Amador County, California","78305","9558",
"1400000US06005000401","Census Tract 4.01, Amador County, California","62841","5249",
"1400000US06005000402","Census Tract 4.02, Amador County, California","61715","14058",
"1400000US06005000500","Census Tract 5, Amador County, California","54839","15849",
"1400000US06007000102","Census Tract 1.02, Butte County, California","53555","12742",
"1400000US06007000103","Census Tract 1.03, Butte County, California","95350","11376",
"1400000US06007000104","Census Tract 1.04, Butte County, California","65944","10543",
"1400000US06007000201","Census Tract 2.01, Butte County, California","43923","14537",
"1400000US06007000202","Census Tract 2.02, Butte County, California","51202","12713",
"1400000US06007000300","Census Tract 3, Butte County, California","41964","3925",
"1400000US06007000401","Census Tract 4.01, Butte County, California","88056","13038",
"1400000US06007000403","Census Tract 4.03, Butte County, California","52018","11555",
"1400000US06007000404","Census Tract 4.04, Butte County, California","111477","16058",
"1400000US06007000501","Census Tract 5.01, Butte County, California","86667","21062",
"1400000US06007000502","Census Tract 5.02, Butte County, California","31899","5885",
"1400000US06007000601","Census Tract 6.01, Butte County, California","76654","16473",
"1400000US06007000603","Census Tract 6.03, Butte County, California","30321","10998",
"1400000US06007000604","Census Tract 6.04, Butte County, California","27917","7843",
"1400000US06007000700","Census Tract 7, Butte County, California","59097","20523",
"1400000US06007000800","Census Tract 8, Butte County, California","76923","20006",
"1400000US06007000901","Census Tract 9.01, Butte County, California","100362","8507",
"1400000US06007000903","Census Tract 9.03, Butte County, California","53423","5979",
"1400000US06007000904","Census Tract 9.04, Butte County, California","89191","35574",
"1400000US06007001000","Census Tract 10, Butte County, California","35297","11426",
"1400000US06007001100","Census Tract 11, Butte County, California","40337","12806",
"1400000US06007001200","Census Tract 12, Butte County, California","37434","10619",
"1400000US06007001300","Census Tract 13, Butte County, California","36775","2463",
"1400000US06007001400","Census Tract 14, Butte County, California","107708","30225",
"1400000US06007001500","Census Tract 15, Butte County, California","102692","37856",
"1400000US06007001601","Census Tract 16.01, Butte County, California","173179","95303",
"1400000US06007001602","Census Tract 16.02, Butte County, California","97429","28807",
"1400000US06007001702","Census Tract 17.02, Butte County, California","58859","14788",
"1400000US06007001703","Census Tract 17.03, Butte County, California","63664","11304",
"1400000US06007001704","Census Tract 17.04, Butte County, California","47833","14988",
"1400000US06007001800","Census Tract 18, Butte County, California","36902","25290",
"1400000US06007001900","Census Tract 19, Butte County, California","-","**",
"1400000US06007002000","Census Tract 20, Butte County, California","55446","23617",
"1400000US06007002100","Census Tract 21, Butte County, California","49098","13265",
"1400000US06007002200","Census Tract 22, Butte County, California","67711","12156",
"1400000US06007002300","Census Tract 23, Butte County, California","39459","7710",
"1400000US06007002401","Census Tract 24.01, Butte County, California","38487","9521",
"1400000US06007002402","Census Tract 24.02, Butte County, California","51108","7437",
"1400000US06007002500","Census Tract 25, Butte County, California","33790","10537",
"1400000US06007002601","Census Tract 26.01, Butte County, California","74213","11003",
"1400000US06007002602","Census Tract 26.02, Butte County, California","47137","7403",
"1400000US06007002700","Census Tract 27, Butte County, California","48108","9461",
"1400000US06007002800","Census Tract 28, Butte County, California","31631","5304",
"1400000US06007002900","Census Tract 29, Butte County, California","44907","15367",
"1400000US06007003001","Census Tract 30.01, Butte County, California","28875","8682",
"1400000US06007003002","Census Tract 30.02, Butte County, California","47618","5575",
"1400000US06007003100","Census Tract 31, Butte County, California","59625","26155",
"1400000US06007003200","Census Tract 32, Butte County, California","38833","10453",
"1400000US06007003300","Census Tract 33, Butte County, California","52234","15805",
"1400000US06007003400","Census Tract 34, Butte County, California","61786","14836",
"1400000US06007003501","Census Tract 35.01, Butte County, California","54744","14171",
"1400000US06007003502","Census Tract 35.02, Butte County, California","50741","10581",
"1400000US06007003600","Census Tract 36, Butte County, California","76300","11571",
"1400000US06007003700","Census Tract 37, Butte County, California","32451","5394",
"1400000US06009000121","Census Tract 1.21, Calaveras County, California","52433","14696",
"1400000US06009000122","Census Tract 1.22, Calaveras County, California","50000","8883",
"1400000US06009000123","Census Tract 1.23, Calaveras County, California","84058","5330",
"1400000US06009000124","Census Tract 1.24, Calaveras County, California","86146","31511",
"1400000US06009000220","Census Tract 2.20, Calaveras County, California","64464","22458",
"1400000US06009000221","Census Tract 2.21, Calaveras County, California","85457","13188",
"1400000US06009000222","Census Tract 2.22, Calaveras County, California","84977","24958",
"1400000US06009000301","Census Tract 3.01, Calaveras County, California","44947","14084",
"1400000US06009000302","Census Tract 3.02, Calaveras County, California","50577","20655",
"1400000US06009000400","Census Tract 4, Calaveras County, California","54153","10735",
"1400000US06009000501","Census Tract 5.01, Calaveras County, California","67222","28160",
"1400000US06009000504","Census Tract 5.04, Calaveras County, California","55625","36337",
"1400000US06009000505","Census Tract 5.05, Calaveras County, California","59605","22531",
"1400000US06009000506","Census Tract 5.06, Calaveras County, California","86645","33213",
"1400000US06011000100","Census Tract 1, Colusa County, California","62008","8916",
"1400000US06011000200","Census Tract 2, Colusa County, California","44903","20340",
"1400000US06011000301","Census Tract 3.01, Colusa County, California","67344","9603",
"1400000US06011000302","Census Tract 3.02, Colusa County, California","80950","5447",
"1400000US06011000400","Census Tract 4, Colusa County, California","43523","14321",
"1400000US06011000500","Census Tract 5, Colusa County, California","56442","5036",
"1400000US06013301000","Census Tract 3010, Contra Costa County, California","78500","21616",
"1400000US06013302005","Census Tract 3020.05, Contra Costa County, California","66688","21316",
"1400000US06013302006","Census Tract 3020.06, Contra Costa County, California","99115","16910",
"1400000US06013302007","Census Tract 3020.07, Contra Costa County, California","82891","12058",
"1400000US06013302009","Census Tract 3020.09, Contra Costa County, California","108800","16074",
"1400000US06013302011","Census Tract 3020.11, Contra Costa County, California","103036","24528",
"1400000US06013302012","Census Tract 3020.12, Contra Costa County, California","145625","51243",
"1400000US06013302013","Census Tract 3020.13, Contra Costa County, California","131362","4306",
"1400000US06013302014","Census Tract 3020.14, Contra Costa County, California","129135","14953",
"1400000US06013303104","Census Tract 3031.04, Contra Costa County, California","127697","23196",
"1400000US06013303105","Census Tract 3031.05, Contra Costa County, California","95758","12781",
"1400000US06013303106","Census Tract 3031.06, Contra Costa County, California","76736","36570",
"1400000US06013303107","Census Tract 3031.07, Contra Costa County, California","97424","15667",
"1400000US06013303202","Census Tract 3032.02, Contra Costa County, California","140850","24688",
"1400000US06013303204","Census Tract 3032.04, Contra Costa County, California","71591","20035",
"1400000US06013303206","Census Tract 3032.06, Contra Costa County, California","127125","14061",
"1400000US06013303207","Census Tract 3032.07, Contra Costa County, California","98420","12024",
"1400000US06013303208","Census Tract 3032.08, Contra Costa County, California","113929","12756",
"1400000US06013303209","Census Tract 3032.09, Contra Costa County, California","138161","30959",
"1400000US06013303210","Census Tract 3032.10, Contra Costa County, California","82438","7872",
"1400000US06013303211","Census Tract 3032.11, Contra Costa County, California","127146","18300",
"1400000US06013304001","Census Tract 3040.01, Contra Costa County, California","160580","28090",
"1400000US06013304002","Census Tract 3040.02, Contra Costa County, California","79500","26246",
"1400000US06013304003","Census Tract 3040.03, Contra Costa County, California","132679","27184",
"1400000US06013304004","Census Tract 3040.04, Contra Costa County, California","115104","15384",
"1400000US06013304006","Census Tract 3040.06, Contra Costa County, California","173750","25944",
"1400000US06013304007","Census Tract 3040.07, Contra Costa County, California","128339","17158",
"1400000US06013305000","Census Tract 3050, Contra Costa County, California","43974","11251",
"1400000US06013306002","Census Tract 3060.02, Contra Costa County, California","89857","24528",
"1400000US06013306003","Census Tract 3060.03, Contra Costa County, California","55714","21046",
"1400000US06013306004","Census Tract 3060.04, Contra Costa County, California","70205","17385",
"1400000US06013307101","Census Tract 3071.01, Contra Costa County, California","64988","8642",
"1400000US06013307102","Census Tract 3071.02, Contra Costa County, California","58241","14079",
"1400000US06013307201","Census Tract 3072.01, Contra Costa County, California","61385","16850",
"1400000US06013307202","Census Tract 3072.02, Contra Costa County, California","37003","9754",
"1400000US06013307204","Census Tract 3072.04, Contra Costa County, California","81190","14361",
